Lea State,LEA,School State,School,ID,Year,Category,Sex,American Indian or Alaska Native,Asian or Pacific Islander,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),LEP
CA,DESERT SANDS UNIFIED,CA,SUMMIT HIGH SCHOOL,061111099999,2009,Total Enrollment (Secondary Schools),M,0.00,5.00,,,160.00,5.00,50.00,,220.00,0.00,50.00
CA,DESERT SANDS UNIFIED,CA,SUMMIT HIGH SCHOOL,061111099999,2009,Total Enrollment (Secondary Schools),F,0.00,0.00,,,85.00,5.00,35.00,,125.00,0.00,20.00
CA,DIXON UNIFIED,CA,DIXON HIGH,061128001251,2009,Took SAT or ACT during school year,M,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00,0.00
CA,DIXON UNIFIED,CA,DIXON HIGH,061128001251,2009,Took SAT or ACT during school year,F,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00,0.00
CA,DIXON UNIFIED,CA,DIXON HIGH,061128001251,2009,Total Enrollment (Secondary Schools),M,5.00,30.00,,,280.00,20.00,280.00,,610.00,45.00,60.00
CA,DIXON UNIFIED,CA,DIXON HIGH,061128001251,2009,Total Enrollment (Secondary Schools),F,5.00,30.00,,,260.00,20.00,270.00,,580.00,35.00,55.00
CA,DIXON UNIFIED,CA,MAINE PRAIRIE HIGH (CONTINUATION),061128001253,2009,Took SAT or ACT during school year,M,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00,0.00
CA,DIXON UNIFIED,CA,MAINE PRAIRIE HIGH (CONTINUATION),061128001253,2009,Took SAT or ACT during school year,F,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00,0.00
CA,DIXON UNIFIED,CA,MAINE PRAIRIE HIGH (CONTINUATION),061128001253,2009,Total Enrollment (Secondary Schools),M,0.00,0.00,,,20.00,0.00,10.00,,30.00,5.00,15.00
CA,DIXON UNIFIED,CA,MAINE PRAIRIE HIGH (CONTINUATION),061128001253,2009,Total Enrollment (Secondary Schools),F,0.00,0.00,,,10.00,0.00,0.00,,15.00,0.00,5.00
CA,DIXON UNIFIED,CA,DIXON COMMUNITY DAY,061128011236,2009,Took SAT or ACT during school year,M,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00,0.00
CA,DIXON UNIFIED,CA,DIXON COMMUNITY DAY,061128011236,2009,Took SAT or ACT during school year,F,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00,0.00
CA,DIXON UNIFIED,CA,DIXON COMMUNITY DAY,061128011236,2009,Total Enrollment (Secondary Schools),M,0.00,0.00,,,5.00,0.00,5.00,,5.00,0.00,0.00
CA,DIXON UNIFIED,CA,DIXON COMMUNITY DAY,061128011236,2009,Total Enrollment (Secondary Schools),F,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00,0.00
CA,DOWNEY UNIFIED,CA,COLUMBUS CONTINUATION,061146001262,2009,Took SAT or ACT during school year,M,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00,0.00
CA,DOWNEY UNIFIED,CA,COLUMBUS CONTINUATION,061146001262,2009,Took SAT or ACT during school year,F,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00,0.00
CA,DOWNEY UNIFIED,CA,COLUMBUS CONTINUATION,061146001262,2009,Total Enrollment (Secondary Schools),M,0.00,0.00,,,195.00,10.00,20.00,,220.00,10.00,40.00
CA,DOWNEY UNIFIED,CA,COLUMBUS CONTINUATION,061146001262,2009,Total Enrollment (Secondary Schools),F,0.00,0.00,,,125.00,5.00,10.00,,140.00,0.00,20.00
CA,DOWNEY UNIFIED,CA,DOWNEY HIGH,061146001264,2009,Took SAT or ACT during school year,M,0.00,10.00,,,50.00,5.00,35.00,,100.00,0.00,0.00
CA,DOWNEY UNIFIED,CA,DOWNEY HIGH,061146001264,2009,Took SAT or ACT during school year,F,0.00,10.00,,,45.00,10.00,45.00,,110.00,0.00,0.00
CA,DOWNEY UNIFIED,CA,DOWNEY HIGH,061146001264,2009,Total Enrollment (Secondary Schools),M,10.00,80.00,,,1580.00,85.00,220.00,,1980.00,250.00,230.00
CA,DOWNEY UNIFIED,CA,DOWNEY HIGH,061146001264,2009,Total Enrollment (Secondary Schools),F,5.00,95.00,,,1640.00,75.00,190.00,,2010.00,125.00,195.00
CA,CAMPBELL UNION HIGH,CA,WESTMONT HIGH,060723000676,2011,Took SAT or ACT during school year,M,0.00,,23.00,0.00,5.00,2.00,32.00,11.00,73.00,2.00,0.00
CA,CAMPBELL UNION HIGH,CA,WESTMONT HIGH,060723000676,2011,Took SAT or ACT during school year,F,0.00,,26.00,0.00,8.00,5.00,32.00,11.00,82.00,0.00,2.00
CA,CAMPBELL UNION HIGH,CA,WESTMONT HIGH,060723000676,2011,Total Enrollment (Secondary Schools),M,2.00,,116.00,2.00,233.00,29.00,377.00,86.00,845.00,100.00,107.00
CA,CAMPBELL UNION HIGH,CA,WESTMONT HIGH,060723000676,2011,Total Enrollment (Secondary Schools),F,2.00,,119.00,2.00,227.00,35.00,350.00,74.00,809.00,43.00,71.00
CA,CAMPBELL UNION HIGH,CA,LEIGH HIGH,060723008122,2011,Took SAT or ACT during school year,M,0.00,,29.00,0.00,17.00,0.00,71.00,23.00,140.00,2.00,2.00
CA,CAMPBELL UNION HIGH,CA,LEIGH HIGH,060723008122,2011,Took SAT or ACT during school year,F,0.00,,32.00,0.00,26.00,2.00,104.00,11.00,175.00,2.00,0.00
CA,CAMPBELL UNION HIGH,CA,LEIGH HIGH,060723008122,2011,Total Enrollment (Secondary Schools),M,0.00,,101.00,2.00,200.00,11.00,500.00,65.00,879.00,91.00,29.00
CA,CAMPBELL UNION HIGH,CA,LEIGH HIGH,060723008122,2011,Total Enrollment (Secondary Schools),F,2.00,,89.00,5.00,164.00,8.00,449.00,53.00,770.00,43.00,14.00
CA,CAMPBELL UNION HIGH,CA,BRANHAM HIGH,060723008350,2011,Took SAT or ACT during school year,M,0.00,,5.00,0.00,5.00,2.00,23.00,5.00,40.00,0.00,0.00
CA,CAMPBELL UNION HIGH,CA,BRANHAM HIGH,060723008350,2011,Took SAT or ACT during school year,F,0.00,,14.00,2.00,8.00,2.00,38.00,8.00,72.00,2.00,0.00
CA,CAMPBELL UNION HIGH,CA,BRANHAM HIGH,060723008350,2011,Total Enrollment (Secondary Schools),M,0.00,,74.00,5.00,197.00,29.00,368.00,50.00,723.00,115.00,44.00
CA,CAMPBELL UNION HIGH,CA,BRANHAM HIGH,060723008350,2011,Total Enrollment (Secondary Schools),F,2.00,,71.00,8.00,185.00,23.00,350.00,68.00,707.00,67.00,32.00
CA,CAMPBELL UNION HIGH,CA,CAMDEN COMMUNITY DAY,060723010663,2011,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,CAMPBELL UNION HIGH,CA,CAMDEN COMMUNITY DAY,060723010663,2011,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,CAMPBELL UNION HIGH,CA,CAMDEN COMMUNITY DAY,060723010663,2011,Total Enrollment (Secondary Schools),M,0.00,,2.00,0.00,23.00,2.00,8.00,2.00,37.00,4.00,8.00
CA,CAMPBELL UNION HIGH,CA,CAMDEN COMMUNITY DAY,060723010663,2011,Total Enrollment (Secondary Schools),F,0.00,,2.00,0.00,8.00,2.00,2.00,2.00,16.00,<=2,2.00
CA,CAPISTRANO UNIFIED,CA,CAPISTRANO VALLEY HIGH,060744000685,2011,Took SAT or ACT during school year,M,0.00,,38.00,0.00,47.00,2.00,188.00,26.00,301.00,2.00,2.00
CA,CAPISTRANO UNIFIED,CA,CAPISTRANO VALLEY HIGH,060744000685,2011,Took SAT or ACT during school year,F,2.00,,35.00,0.00,62.00,0.00,188.00,32.00,319.00,0.00,2.00
CA,CAPISTRANO UNIFIED,CA,CAPISTRANO VALLEY HIGH,060744000685,2011,Total Enrollment (Secondary Schools),M,2.00,,89.00,2.00,347.00,8.00,785.00,62.00,1295.00,91.00,101.00
CA,CAPISTRANO UNIFIED,CA,CAPISTRANO VALLEY HIGH,060744000685,2011,Total Enrollment (Secondary Schools),F,2.00,,98.00,0.00,359.00,11.00,776.00,74.00,1320.00,49.00,77.00
CA,CAPISTRANO UNIFIED,CA,DANA HILLS HIGH,060744000689,2011,Took SAT or ACT during school year,M,2.00,,29.00,0.00,35.00,2.00,215.00,26.00,309.00,2.00,0.00
CA,CAPISTRANO UNIFIED,CA,DANA HILLS HIGH,060744000689,2011,Took SAT or ACT during school year,F,2.00,,17.00,0.00,59.00,2.00,260.00,26.00,366.00,2.00,0.00
CA,CAPISTRANO UNIFIED,CA,DANA HILLS HIGH,060744000689,2011,Total Enrollment (Secondary Schools),M,8.00,,62.00,0.00,317.00,17.00,881.00,80.00,1365.00,151.00,83.00
CA,CAPISTRANO UNIFIED,CA,DANA HILLS HIGH,060744000689,2011,Total Enrollment (Secondary Schools),F,11.00,,65.00,0.00,335.00,2.00,902.00,86.00,1401.00,76.00,62.00
CA,ALAMEDA COUNTY OFFICE OF EDUCATION,CA,ALAMEDA CO JUVENILE HALL/COURT,069105109264,2011,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,ALAMEDA COUNTY OFFICE OF EDUCATION,CA,ALAMEDA CO JUVENILE HALL/COURT,069105109264,2011,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,ALAMEDA COUNTY OFFICE OF EDUCATION,CA,ALAMEDA CO JUVENILE HALL/COURT,069105109264,2011,Total Enrollment (Secondary Schools),M,2.00,,8.00,5.00,65.00,128.00,2.00,14.00,224.00,79.00,29.00
CA,ALAMEDA COUNTY OFFICE OF EDUCATION,CA,ALAMEDA CO JUVENILE HALL/COURT,069105109264,2011,Total Enrollment (Secondary Schools),F,0.00,,0.00,0.00,5.00,8.00,0.00,2.00,15.00,7.00,2.00
CA,ALAMEDA COUNTY OFFICE OF EDUCATION,CA,ALAMEDA CO OPPORTUNITY,069105109265,2011,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,ALAMEDA COUNTY OFFICE OF EDUCATION,CA,ALAMEDA CO OPPORTUNITY,069105109265,2011,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,ALAMEDA COUNTY OFFICE OF EDUCATION,CA,ALAMEDA CO OPPORTUNITY,069105109265,2011,Total Enrollment (Secondary Schools),M,0.00,,0.00,0.00,0.00,0.00,2.00,0.00,2.00,<=2,0.00
CA,ALAMEDA COUNTY OFFICE OF EDUCATION,CA,ALAMEDA CO OPPORTUNITY,069105109265,2011,Total Enrollment (Secondary Schools),F,0.00,,2.00,0.00,50.00,23.00,2.00,2.00,79.00,7.00,26.00
CA,DEL NORTE COUNTY OFFICE OF EDUCATION,CA,MCCARTHY CENTER/COURT/COMMUNITY,069106308462,2011,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,DEL NORTE COUNTY OFFICE OF EDUCATION,CA,MCCARTHY CENTER/COURT/COMMUNITY,069106308462,2011,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,DEL NORTE COUNTY OFFICE OF EDUCATION,CA,MCCARTHY CENTER/COURT/COMMUNITY,069106308462,2011,Total Enrollment (Secondary Schools),M,5.00,,2.00,0.00,0.00,0.00,5.00,0.00,12.00,4.00,0.00
CA,DEL NORTE COUNTY OFFICE OF EDUCATION,CA,MCCARTHY CENTER/COURT/COMMUNITY,069106308462,2011,Total Enrollment (Secondary Schools),F,2.00,,0.00,0.00,2.00,0.00,5.00,0.00,9.00,<=2,2.00
CA,DEL NORTE COUNTY OFFICE OF EDUCATION,CA,CASTLE ROCK,069106308694,2011,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00
CA,DEL NORTE COUNTY OFFICE OF EDUCATION,CA,CASTLE ROCK,069106308694,2011,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,DEL NORTE COUNTY OFFICE OF EDUCATION,CA,CASTLE ROCK,069106308694,2011,Total Enrollment (Secondary Schools),M,29.00,,5.00,0.00,11.00,0.00,104.00,5.00,154.00,25.00,5.00
CA,DEL NORTE COUNTY OFFICE OF EDUCATION,CA,CASTLE ROCK,069106308694,2011,Total Enrollment (Secondary Schools),F,17.00,,2.00,2.00,26.00,0.00,134.00,2.00,183.00,19.00,2.00
CA,DEL NORTE COUNTY OFFICE OF EDUCATION,CA,DEL NORTE CO COMMUNITY DAY (SECONDARY),069106310476,2011,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,DEL NORTE COUNTY OFFICE OF EDUCATION,CA,DEL NORTE CO COMMUNITY DAY (SECONDARY),069106310476,2011,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,DEL NORTE COUNTY OFFICE OF EDUCATION,CA,DEL NORTE CO COMMUNITY DAY (SECONDARY),069106310476,2011,Total Enrollment (Secondary Schools),M,2.00,,0.00,0.00,0.00,0.00,5.00,0.00,7.00,<=2,0.00
CA,DEL NORTE COUNTY OFFICE OF EDUCATION,CA,DEL NORTE CO COMMUNITY DAY (SECONDARY),069106310476,2011,Total Enrollment (Secondary Schools),F,0.00,,0.00,0.00,0.00,0.00,2.00,0.00,2.00,<=2,0.00
CA,BLOCHMAN UNION ELEMENTARY,CA,TRIVIUM CHARTER,060528012941,2013,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,BLOCHMAN UNION ELEMENTARY,CA,TRIVIUM CHARTER,060528012941,2013,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,BLOCHMAN UNION ELEMENTARY,CA,TRIVIUM CHARTER,060528012941,2013,Total Enrollment (Secondary Schools),M,0.00,,0.00,5.00,41.00,2.00,128.00,26.00,202.00,22.00,0.00
CA,BLOCHMAN UNION ELEMENTARY,CA,TRIVIUM CHARTER,060528012941,2013,Total Enrollment (Secondary Schools),F,0.00,,0.00,2.00,41.00,11.00,122.00,38.00,214.00,13.00,0.00
CA,BONITA UNIFIED,CA,BONITA HIGH,060561000505,2013,Took SAT or ACT during school year,M,0.00,,11.00,0.00,71.00,5.00,56.00,23.00,166.00,2.00,0.00
CA,BONITA UNIFIED,CA,BONITA HIGH,060561000505,2013,Took SAT or ACT during school year,F,0.00,,14.00,0.00,89.00,8.00,98.00,29.00,238.00,2.00,0.00
CA,BONITA UNIFIED,CA,BONITA HIGH,060561000505,2013,Total Enrollment (Secondary Schools),M,2.00,,50.00,0.00,476.00,32.00,356.00,92.00,1008.00,100.00,32.00
CA,BONITA UNIFIED,CA,BONITA HIGH,060561000505,2013,Total Enrollment (Secondary Schools),F,2.00,,53.00,2.00,488.00,26.00,359.00,95.00,1025.00,46.00,23.00
CA,BONITA UNIFIED,CA,CHAPARRAL HIGH (CONTINUATION),060561000506,2013,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,BONITA UNIFIED,CA,CHAPARRAL HIGH (CONTINUATION),060561000506,2013,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00
CA,BONITA UNIFIED,CA,CHAPARRAL HIGH (CONTINUATION),060561000506,2013,Total Enrollment (Secondary Schools),M,0.00,,0.00,2.00,32.00,14.00,20.00,2.00,70.00,7.00,5.00
CA,BONITA UNIFIED,CA,CHAPARRAL HIGH (CONTINUATION),060561000506,2013,Total Enrollment (Secondary Schools),F,0.00,,0.00,0.00,20.00,2.00,11.00,2.00,35.00,7.00,5.00
CA,BONITA UNIFIED,CA,SAN DIMAS HIGH,060561000514,2013,Took SAT or ACT during school year,M,0.00,,14.00,0.00,38.00,2.00,32.00,5.00,91.00,0.00,2.00
CA,BONITA UNIFIED,CA,SAN DIMAS HIGH,060561000514,2013,Took SAT or ACT during school year,F,0.00,,11.00,0.00,44.00,2.00,32.00,8.00,97.00,2.00,2.00
CA,BONITA UNIFIED,CA,SAN DIMAS HIGH,060561000514,2013,Total Enrollment (Secondary Schools),M,0.00,,50.00,0.00,356.00,20.00,197.00,53.00,676.00,82.00,32.00
CA,BONITA UNIFIED,CA,SAN DIMAS HIGH,060561000514,2013,Total Enrollment (Secondary Schools),F,2.00,,35.00,0.00,314.00,20.00,185.00,47.00,603.00,25.00,17.00
CA,BONITA UNIFIED,CA,VISTA (ALTERNATIVE),060561005840,2013,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,BONITA UNIFIED,CA,VISTA (ALTERNATIVE),060561005840,2013,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,BONITA UNIFIED,CA,VISTA (ALTERNATIVE),060561005840,2013,Total Enrollment (Secondary Schools),M,0.00,,0.00,0.00,14.00,8.00,8.00,2.00,32.00,10.00,2.00
CA,BONITA UNIFIED,CA,VISTA (ALTERNATIVE),060561005840,2013,Total Enrollment (Secondary Schools),F,0.00,,0.00,0.00,5.00,2.00,2.00,0.00,9.00,4.00,2.00
CA,BORREGO SPRINGS UNIFIED,CA,BORREGO SPRINGS HIGH,060570000518,2013,Took SAT or ACT during school year,M,0.00,,0.00,0.00,8.00,0.00,5.00,0.00,13.00,0.00,0.00
CA,BORREGO SPRINGS UNIFIED,CA,BORREGO SPRINGS HIGH,060570000518,2013,Took SAT or ACT during school year,F,0.00,,0.00,0.00,8.00,2.00,2.00,0.00,12.00,0.00,0.00
CA,BORREGO SPRINGS UNIFIED,CA,BORREGO SPRINGS HIGH,060570000518,2013,Total Enrollment (Secondary Schools),M,0.00,,0.00,0.00,53.00,2.00,17.00,2.00,74.00,7.00,5.00
CA,BORREGO SPRINGS UNIFIED,CA,BORREGO SPRINGS HIGH,060570000518,2013,Total Enrollment (Secondary Schools),F,0.00,,0.00,0.00,41.00,2.00,11.00,2.00,56.00,4.00,5.00
CA,DUNSMUIR JOINT UNION HIGH,CA,DUNSMUIR HIGH,061170001294,2013,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00
CA,DUNSMUIR JOINT UNION HIGH,CA,DUNSMUIR HIGH,061170001294,2013,Took SAT or ACT during school year,F,0.00,,0.00,0.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00
CA,DUNSMUIR JOINT UNION HIGH,CA,DUNSMUIR HIGH,061170001294,2013,Total Enrollment (Secondary Schools),M,0.00,,0.00,0.00,5.00,2.00,32.00,0.00,39.00,<=2,0.00
CA,DUNSMUIR JOINT UNION HIGH,CA,DUNSMUIR HIGH,061170001294,2013,Total Enrollment (Secondary Schools),F,0.00,,2.00,0.00,5.00,0.00,26.00,0.00,33.00,<=2,0.00
CA,DURHAM UNIFIED,CA,DURHAM HIGH,061173001296,2013,Took SAT or ACT during school year,M,0.00,,0.00,0.00,5.00,0.00,29.00,0.00,34.00,0.00,0.00
CA,DURHAM UNIFIED,CA,DURHAM HIGH,061173001296,2013,Took SAT or ACT during school year,F,2.00,,0.00,0.00,5.00,0.00,26.00,2.00,35.00,0.00,0.00
CA,DURHAM UNIFIED,CA,DURHAM HIGH,061173001296,2013,Total Enrollment (Secondary Schools),M,5.00,,2.00,0.00,41.00,0.00,131.00,2.00,181.00,19.00,11.00
CA,DURHAM UNIFIED,CA,DURHAM HIGH,061173001296,2013,Total Enrollment (Secondary Schools),F,2.00,,0.00,0.00,32.00,0.00,107.00,2.00,143.00,16.00,8.00
CA,EAST NICOLAUS JOINT UNION HIGH,CA,EAST NICOLAUS HIGH,061178001299,2013,Took SAT or ACT during school year,M,2.00,,2.00,0.00,5.00,2.00,11.00,2.00,24.00,0.00,0.00
CA,EAST NICOLAUS JOINT UNION HIGH,CA,EAST NICOLAUS HIGH,061178001299,2013,Took SAT or ACT during school year,F,0.00,,0.00,0.00,8.00,0.00,17.00,2.00,27.00,0.00,0.00
CA,EAST NICOLAUS JOINT UNION HIGH,CA,EAST NICOLAUS HIGH,061178001299,2013,Total Enrollment (Secondary Schools),M,5.00,,5.00,0.00,41.00,2.00,104.00,14.00,171.00,<=2,2.00
CA,EAST NICOLAUS JOINT UNION HIGH,CA,EAST NICOLAUS HIGH,061178001299,2013,Total Enrollment (Secondary Schools),F,5.00,,2.00,0.00,44.00,0.00,92.00,11.00,154.00,<=2,2.00
CA,EAST SIDE UNION HIGH,CA,FOOTHILL HIGH,061182001300,2013,Took SAT or ACT during school year,M,0.00,,0.00,0.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00
CA,EAST SIDE UNION HIGH,CA,FOOTHILL HIGH,061182001300,2013,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,EAST SIDE UNION HIGH,CA,FOOTHILL HIGH,061182001300,2013,Total Enrollment (Secondary Schools),M,0.00,,14.00,2.00,134.00,5.00,5.00,0.00,160.00,22.00,65.00
CA,EAST SIDE UNION HIGH,CA,FOOTHILL HIGH,061182001300,2013,Total Enrollment (Secondary Schools),F,5.00,,8.00,0.00,134.00,11.00,8.00,2.00,168.00,16.00,65.00
CA,EAST SIDE UNION HIGH,CA,ANDREW P. HILL HIGH,061182001301,2013,Took SAT or ACT during school year,M,0.00,,59.00,0.00,11.00,0.00,2.00,8.00,80.00,2.00,2.00
CA,EAST SIDE UNION HIGH,CA,ANDREW P. HILL HIGH,061182001301,2013,Took SAT or ACT during school year,F,0.00,,71.00,0.00,8.00,0.00,2.00,11.00,92.00,2.00,2.00
CA,EAST SIDE UNION HIGH,CA,ANDREW P. HILL HIGH,061182001301,2013,Total Enrollment (Secondary Schools),M,5.00,,329.00,2.00,683.00,29.00,35.00,11.00,1094.00,154.00,515.00
CA,EAST SIDE UNION HIGH,CA,ANDREW P. HILL HIGH,061182001301,2013,Total Enrollment (Secondary Schools),F,2.00,,359.00,8.00,605.00,29.00,32.00,5.00,1040.00,61.00,443.00
CA,EAST SIDE UNION HIGH,CA,INDEPENDENCE HIGH,061182001302,2013,Took SAT or ACT during school year,M,0.00,,149.00,0.00,11.00,2.00,5.00,2.00,169.00,2.00,2.00
CA,EAST SIDE UNION HIGH,CA,INDEPENDENCE HIGH,061182001302,2013,Took SAT or ACT during school year,F,0.00,,149.00,0.00,23.00,0.00,5.00,0.00,177.00,8.00,2.00
CA,EAST SIDE UNION HIGH,CA,INDEPENDENCE HIGH,061182001302,2013,Total Enrollment (Secondary Schools),M,2.00,,932.00,11.00,545.00,44.00,68.00,17.00,1619.00,202.00,677.00
CA,EAST SIDE UNION HIGH,CA,INDEPENDENCE HIGH,061182001302,2013,Total Enrollment (Secondary Schools),F,2.00,,842.00,8.00,494.00,38.00,47.00,8.00,1439.00,88.00,542.00
CA,Banning Unified,CA,Banning High,060384000347,2015,Took SAT or ACT during school year,M,2.00,,5.00,0.00,56.00,14.00,8.00,0.00,85.00,2.00,5.00
CA,Banning Unified,CA,Banning High,060384000347,2015,Took SAT or ACT during school year,F,2.00,,14.00,0.00,83.00,14.00,8.00,0.00,121.00,2.00,2.00
CA,Banning Unified,CA,Banning High,060384000347,2015,Total Enrollment (Secondary Schools),M,20.00,,35.00,0.00,383.00,62.00,77.00,8.00,585.00,82.00,107.00
CA,Banning Unified,CA,Banning High,060384000347,2015,Total Enrollment (Secondary Schools),F,20.00,,50.00,2.00,335.00,53.00,56.00,8.00,524.00,43.00,68.00
CA,Banning Unified,CA,New Horizon High,060384000352,2015,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,Banning Unified,CA,New Horizon High,060384000352,2015,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,Banning Unified,CA,New Horizon High,060384000352,2015,Total Enrollment (Secondary Schools),M,0.00,,0.00,0.00,32.00,8.00,11.00,2.00,53.00,<=2,8.00
CA,Banning Unified,CA,New Horizon High,060384000352,2015,Total Enrollment (Secondary Schools),F,2.00,,0.00,0.00,11.00,2.00,5.00,0.00,20.00,<=2,5.00
CA,Banning Unified,CA,Banning Independent Study,060384008555,2015,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,Banning Unified,CA,Banning Independent Study,060384008555,2015,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,Banning Unified,CA,Banning Independent Study,060384008555,2015,Total Enrollment (Secondary Schools),M,11.00,,2.00,2.00,53.00,8.00,11.00,0.00,87.00,19.00,8.00
CA,Banning Unified,CA,Banning Independent Study,060384008555,2015,Total Enrollment (Secondary Schools),F,8.00,,2.00,2.00,53.00,2.00,20.00,2.00,89.00,7.00,8.00
CA,Barstow Unified,CA,Barstow High,060402000355,2015,Took SAT or ACT during school year,M,0.00,,2.00,2.00,11.00,2.00,5.00,0.00,22.00,0.00,0.00
CA,Barstow Unified,CA,Barstow High,060402000355,2015,Took SAT or ACT during school year,F,2.00,,2.00,2.00,14.00,2.00,8.00,2.00,32.00,0.00,0.00
CA,Barstow Unified,CA,Barstow High,060402000355,2015,Total Enrollment (Secondary Schools),M,11.00,,11.00,11.00,380.00,131.00,164.00,26.00,734.00,118.00,74.00
CA,Barstow Unified,CA,Barstow High,060402000355,2015,Total Enrollment (Secondary Schools),F,11.00,,17.00,14.00,362.00,101.00,140.00,20.00,665.00,58.00,59.00
CA,Barstow Unified,CA,Central High (Continuation),060402000358,2015,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,Barstow Unified,CA,Central High (Continuation),060402000358,2015,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,Barstow Unified,CA,Central High (Continuation),060402000358,2015,Total Enrollment (Secondary Schools),M,0.00,,0.00,2.00,41.00,14.00,20.00,2.00,79.00,19.00,8.00
CA,Barstow Unified,CA,Central High (Continuation),060402000358,2015,Total Enrollment (Secondary Schools),F,2.00,,0.00,0.00,50.00,11.00,17.00,2.00,82.00,10.00,8.00
CA,Barstow Unified,CA,BUSD School of Opportunity,060402012957,2015,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,Barstow Unified,CA,BUSD School of Opportunity,060402012957,2015,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,Barstow Unified,CA,BUSD School of Opportunity,060402012957,2015,Total Enrollment (Secondary Schools),M,0.00,,0.00,0.00,5.00,5.00,2.00,0.00,12.00,<=2,2.00
CA,Barstow Unified,CA,BUSD School of Opportunity,060402012957,2015,Total Enrollment (Secondary Schools),F,0.00,,0.00,0.00,2.00,2.00,0.00,0.00,4.00,<=2,0.00
CA,Culver City Unified,CA,Culver Park High,061026007691,2015,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,Culver City Unified,CA,Culver Park High,061026007691,2015,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
